date,year,month,day_of_week,is_weekend,is_holiday_fr,visits_count,admissions_count,lwbs_count,avg_wait_time,avg_los_ed,beds_total,beds_occupied,icu_beds_total,icu_beds_occupied,staff_doctors_available,staff_nurses_available,staff_absence_rate,ppe_stock_index,critical_stockout,flu_level,bronchiolitis_level,covid_level,heatwave,strike,mass_casualty_event
2023-07-28,2023,7,4,0,0,51,20,1,72.6,221.5,1800,1517,120,81,41,108,0.097,79,0,0.0,0.0,0.0,0,0,0
2023-07-29,2023,7,5,1,0,59,13,4,58.5,188.8,1800,1548,120,89,34,91,0.049,85,0,0.0,0.0,0.0,0,0,0
2023-07-30,2023,7,6,1,0,54,17,1,63.7,165.9,1800,1509,120,99,33,88,0.079,82,0,0.0,0.0,0.0,0,0,0
2023-07-31,2023,7,0,0,0,66,19,4,76.8,194.5,1800,1501,120,89,42,112,0.069,87,0,0.0,0.0,0.0,0,0,0
2023-08-01,2023,8,1,0,0,58,20,1,64.8,175.4,1800,1446,120,101,42,112,0.069,90,0,0.0,0.0,0.11,0,0,0
2023-08-02,2023,8,2,0,0,51,18,0,51.6,153.7,1800,1416,120,95,41,109,0.091,80,0,0.0,0.0,0.118,0,0,0
2023-08-03,2023,8,3,0,0,51,19,1,79.3,190.5,1800,1509,120,96,40,107,0.105,78,0,0.0,0.0,0.126,0,0,0
2023-08-04,2023,8,4,0,0,46,13,1,55.7,160.9,1800,1527,120,85,42,111,0.076,79,0,0.0,0.0,0.133,0,0,0
2023-08-05,2023,8,5,1,0,54,10,3,71.9,187.7,1800,1455,120,99,32,86,0.099,76,0,0.0,0.0,0.142,0,0,0
2023-08-06,2023,8,6,1,0,56,12,2,71.7,186.2,1800,1523,120,92,33,88,0.085,80,0,0.0,0.0,0.15,0,0,0
2023-08-07,2023,8,0,0,0,58,19,0,59.8,151.9,1800,1528,120,99,42,112,0.066,75,0,0.0,0.0,0.158,0,0,0
2023-08-08,2023,8,1,0,0,58,22,0,50.5,166.7,1800,1409,120,89,41,111,0.079,76,0,0.0,0.0,0.167,0,0,0
2023-08-09,2023,8,2,0,0,57,17,4,64.5,151.3,1800,1477,120,95,41,111,0.078,78,0,0.0,0.0,0.175,0,0,0
2023-08-10,2023,8,3,0,0,48,12,2,56.4,183.0,1800,1548,120,97,42,112,0.07,76,0,0.0,0.0,0.184,0,0,0
2023-08-11,2023,8,4,0,0,50,14,2,70.3,184.6,1800,1548,120,94,41,109,0.093,85,0,0.0,0.0,0.192,0,0,0
2023-08-12,2023,8,5,1,0,58,16,2,83.5,193.6,1800,1465,120,97,33,87,0.09,75,0,0.0,0.0,0.201,0,0,0
2023-08-13,2023,8,6,1,0,62,19,3,74.2,183.7,1800,1536,120,94,34,91,0.053,87,0,0.0,0.0,0.209,0,0,0
2023-08-14,2023,8,0,0,0,57,15,2,85.2,200.4,1800,1583,120,92,43,114,0.052,77,0,0.0,0.0,0.218,0,0,0
2023-08-15,2023,8,1,0,1,60,18,0,72.6,198.6,1800,1571,120,105,31,82,0.094,75,0,0.0,0.0,0.226,0,0,0
2023-08-16,2023,8,2,0,0,58,24,1,77.3,173.2,1800,1524,120,102,42,112,0.069,74,0,0.0,0.0,0.234,0,0,0
2023-08-17,2023,8,3,0,0,47,16,1,47.2,159.9,1800,1504,120,92,41,109,0.092,84,0,0.0,0.0,0.241,0,0,0
2023-08-18,2023,8,4,0,0,50,14,0,54.9,179.2,1800,1496,120,100,40,108,0.102,77,0,0.0,0.0,0.249,0,0,0
2023-08-19,2023,8,5,1,0,65,21,2,78.3,185.2,1800,1556,120,92,34,90,0.061,81,0,0.0,0.0,0.256,1,0,0
2023-08-20,2023,8,6,1,0,64,18,3,90.3,192.8,1800,1541,120,90,34,90,0.058,75,0,0.0,0.0,0.262,1,0,0
2023-08-21,2023,8,0,0,0,73,19,2,74.5,186.9,1800,1565,120,103,40,106,0.12,88,0,0.0,0.0,0.268,1,0,0
2023-08-22,2023,8,1,0,0,66,19,3,55.8,189.2,1800,1538,120,87,41,109,0.094,75,0,0.0,0.0,0.274,1,0,0
2023-08-23,2023,8,2,0,0,56,21,3,74.6,178.1,1800,1576,120,103,41,111,0.078,79,0,0.0,0.0,0.279,1,0,0
2023-08-24,2023,8,3,0,0,61,16,3,91.4,213.1,1800,1537,120,96,42,112,0.068,86,0,0.0,0.0,0.284,1,0,0
2023-08-25,2023,8,4,0,0,59,17,0,63.1,181.1,1800,1574,120,96,42,111,0.077,76,0,0.0,0.0,0.288,1,0,0
2023-08-26,2023,8,5,1,0,70,15,2,95.5,222.1,1800,1579,120,100,34,90,0.063,77,0,0.0,0.0,0.292,1,0,0
2023-08-27,2023,8,6,1,0,64,21,1,83.7,223.0,1800,1489,120,101,32,86,0.105,85,0,0.0,0.0,0.295,1,0,0
2023-08-28,2023,8,0,0,0,59,13,2,53.8,136.4,1800,1435,120,93,42,111,0.072,77,0,0.0,0.0,0.297,0,0,0
2023-08-29,2023,8,1,0,0,59,19,1,64.4,194.4,1800,1616,120,102,40,107,0.109,73,0,0.0,0.0,0.299,0,0,0
2023-08-30,2023,8,2,0,0,55,18,3,64.4,159.3,1800,1547,120,98,41,110,0.079,79,0,0.0,0.0,0.3,0,0,0
2023-08-31,2023,8,3,0,0,52,18,0,62.9,202.6,1800,1440,120,90,42,112,0.066,73,0,0.0,0.0,0.3,0,0,0
2023-09-01,2023,9,4,0,0,52,12,1,54.7,202.5,1800,1500,120,97,41,111,0.079,86,0,0.0,0.0,0.3,0,0,0
2023-09-02,2023,9,5,1,0,64,24,0,90.2,231.8,1800,1581,120,106,35,93,0.035,82,0,0.0,0.0,0.299,0,0,0
2023-09-03,2023,9,6,1,0,59,12,5,100.2,201.5,1800,1524,120,108,33,88,0.085,81,0,0.0,0.0,0.297,0,0,0
2023-09-04,2023,9,0,0,0,67,15,1,52.8,180.8,1800,1511,120,102,41,110,0.084,75,0,0.0,0.0,0.295,0,0,0
2023-09-05,2023,9,1,0,0,57,20,1,93.6,256.0,1800,1614,120,90,40,108,0.103,83,0,0.0,0.0,0.292,0,0,0
2023-09-06,2023,9,2,0,0,58,23,2,51.8,145.1,1800,1482,120,100,43,114,0.049,83,0,0.0,0.0,0.288,0,0,0
2023-09-07,2023,9,3,0,0,53,14,0,47.6,180.6,1800,1495,120,102,40,107,0.11,73,0,0.0,0.0,0.284,0,0,0
2023-09-08,2023,9,4,0,0,53,18,0,60.0,178.3,1800,1549,120,101,40,108,0.103,86,0,0.0,0.0,0.279,0,0,0
2023-09-09,2023,9,5,1,0,64,20,2,75.8,187.3,1800,1559,120,102,32,85,0.112,81,0,0.0,0.0,0.274,0,0,0
2023-09-10,2023,9,6,1,0,63,24,2,83.7,180.2,1800,1564,120,99,33,88,0.085,84,0,0.0,0.0,0.268,0,0,0
2023-09-11,2023,9,0,0,0,64,16,1,64.1,164.9,1800,1586,120,96,40,107,0.107,76,0,0.0,0.0,0.262,0,0,0
2023-09-12,2023,9,1,0,0,65,25,1,65.0,165.0,1800,1547,120,93,42,113,0.057,74,0,0.0,0.0,0.256,0,0,0
2023-09-13,2023,9,2,0,0,56,23,2,62.4,173.8,1800,1563,120,85,40,108,0.1,83,0,0.0,0.0,0.249,0,0,0
2023-09-14,2023,9,3,0,0,55,17,2,53.9,147.3,1800,1522,120,98,42,112,0.07,84,0,0.0,0.0,0.241,0,0,0
2023-09-15,2023,9,4,0,0,58,12,1,84.4,188.3,1800,1539,120,97,43,114,0.053,78,0,0.0,0.0,0.234,0,0,0
2023-09-16,2023,9,5,1,0,60,24,3,76.9,180.3,1800,1541,120,99,34,90,0.063,73,0,0.0,0.0,0.226,0,0,0
2023-09-17,2023,9,6,1,0,62,14,3,96.1,202.4,1800,1546,120,87,33,88,0.085,85,0,0.0,0.0,0.218,0,0,0
2023-09-18,2023,9,0,0,0,64,18,1,73.0,190.8,1800,1576,120,99,42,112,0.069,76,0,0.0,0.0,0.209,0,0,0
2023-09-19,2023,9,1,0,0,60,13,1,88.5,226.3,1800,1564,120,107,41,109,0.092,78,0,0.0,0.0,0.201,0,0,0
2023-09-20,2023,9,2,0,0,61,18,0,70.8,171.1,1800,1536,120,95,43,114,0.048,82,0,0.0,0.0,0.192,0,0,0
2023-09-21,2023,9,3,0,0,52,9,2,52.5,173.2,1800,1489,120,94,43,115,0.042,74,0,0.0,0.0,0.184,0,0,0
2023-09-22,2023,9,4,0,0,50,16,0,61.4,169.1,1800,1536,120,96,40,107,0.112,74,0,0.0,0.0,0.175,0,0,0
2023-09-23,2023,9,5,1,0,66,16,7,66.2,167.4,1800,1530,120,106,32,86,0.102,73,0,0.0,0.0,0.167,0,0,0
2023-09-24,2023,9,6,1,0,69,17,1,74.1,161.2,1800,1542,120,88,34,90,0.063,87,0,0.0,0.0,0.158,0,0,0
2023-09-25,2023,9,0,0,0,64,19,2,80.6,196.3,1800,1650,120,95,41,110,0.084,78,0,0.0,0.0,0.15,0,0,0
2023-09-26,2023,9,1,0,0,55,21,2,48.1,148.8,1800,1502,120,89,40,108,0.104,83,0,0.0,0.0,0.142,0,0,0
2023-09-27,2023,9,2,0,0,55,13,1,57.1,166.4,1800,1553,120,90,41,109,0.092,88,0,0.0,0.0,0.133,0,0,0
2023-09-28,2023,9,3,0,0,54,15,1,81.1,185.8,1800,1587,120,93,41,110,0.086,83,0,0.0,0.0,0.126,0,0,0
2023-09-29,2023,9,4,0,0,55,16,2,77.6,191.2,1800,1534,120,101,40,107,0.105,81,0,0.0,0.0,0.118,0,0,0
2023-09-30,2023,9,5,1,0,58,21,5,75.7,182.7,1800,1655,120,104,34,89,0.068,81,0,0.0,0.0,0.11,0,0,0
2023-10-01,2023,10,6,1,0,70,22,1,75.5,191.3,1800,1527,120,95,33,87,0.089,79,0,0.0,0.331,0.0,0,0,0
2023-10-02,2023,10,0,0,0,74,23,0,53.5,177.6,1800,1566,120,90,41,109,0.088,82,0,0.0,0.342,0.0,0,0,0
2023-10-03,2023,10,1,0,0,62,17,1,60.6,168.8,1800,1506,120,107,41,110,0.083,88,0,0.0,0.353,0.0,0,0,0
2023-10-04,2023,10,2,0,0,65,19,1,65.1,164.0,1800,1531,120,90,41,110,0.081,85,0,0.0,0.364,0.0,0,0,0
2023-10-05,2023,10,3,0,0,67,20,0,73.2,182.6,1800,1564,120,89,41,109,0.09,79,0,0.0,0.376,0.0,0,0,0
2023-10-06,2023,10,4,0,0,64,19,2,77.0,182.8,1800,1597,120,82,41,109,0.09,78,0,0.0,0.387,0.0,0,0,0
2023-10-07,2023,10,5,1,0,67,24,2,79.3,193.9,1800,1569,120,101,34,89,0.069,86,0,0.0,0.399,0.0,0,0,0
2023-10-08,2023,10,6,1,0,68,17,1,100.9,252.6,1800,1620,120,99,32,86,0.106,75,0,0.0,0.411,0.0,0,0,0
2023-10-09,2023,10,0,0,0,75,23,1,67.8,198.6,1800,1548,120,108,42,112,0.071,85,0,0.0,0.423,0.0,0,0,0
2023-10-10,2023,10,1,0,0,62,21,2,67.9,179.7,1800,1536,120,85,41,110,0.086,76,0,0.0,0.435,0.0,0,0,0
2023-10-11,2023,10,2,0,0,64,22,2,69.0,213.7,1800,1700,120,102,41,110,0.085,83,0,0.0,0.447,0.0,0,0,0
2023-10-12,2023,10,3,0,0,60,25,2,54.3,161.8,1800,1576,120,94,41,108,0.098,84,0,0.0,0.46,0.0,0,0,0
2023-10-13,2023,10,4,0,0,69,21,1,62.6,190.0,1800,1517,120,98,43,114,0.049,79,0,0.0,0.472,0.0,0,0,0
2023-10-14,2023,10,5,1,0,68,23,2,74.6,184.3,1800,1519,120,84,32,85,0.109,74,0,0.0,0.485,0.0,0,0,0
2023-10-15,2023,10,6,1,0,75,22,4,60.1,193.7,1800,1506,120,102,33,88,0.078,84,0,0.0,0.497,0.0,0,0,0
2023-10-16,2023,10,0,0,0,69,23,1,82.3,200.4,1800,1608,120,98,40,106,0.117,77,0,0.0,0.51,0.0,0,0,0
2023-10-17,2023,10,1,0,0,70,20,3,55.9,147.7,1800,1539,120,94,41,110,0.083,76,0,0.0,0.522,0.0,0,0,0
2023-10-18,2023,10,2,0,0,65,27,1,72.9,174.3,1800,1566,120,98,41,109,0.092,79,0,0.0,0.535,0.0,0,0,0
2023-10-19,2023,10,3,0,0,59,21,1,53.2,178.3,1800,1556,120,89,39,104,0.131,77,0,0.0,0.548,0.0,0,0,0
2023-10-20,2023,10,4,0,0,65,19,2,64.0,161.0,1800,1600,120,91,41,109,0.088,81,0,0.0,0.56,0.0,0,0,0
2023-10-21,2023,10,5,1,0,73,19,2,70.6,160.6,1800,1515,120,91,32,85,0.119,73,0,0.0,0.573,0.0,0,0,0
2023-10-22,2023,10,6,1,0,68,19,3,91.2,189.4,1800,1504,120,83,33,87,0.095,77,0,0.0,0.585,0.0,0,0,0
2023-10-23,2023,10,0,0,0,68,21,0,59.4,172.9,1800,1574,120,99,40,108,0.103,84,0,0.0,0.598,0.0,0,0,0
2023-10-24,2023,10,1,0,0,69,22,1,74.6,191.1,1800,1595,120,102,41,108,0.096,71,0,0.0,0.611,0.0,0,0,0
2023-10-25,2023,10,2,0,0,61,18,1,68.8,208.2,1800,1582,120,90,40,107,0.112,77,0,0.0,0.623,0.0,0,0,0
2023-10-26,2023,10,3,0,0,61,11,2,54.8,166.4,1800,1521,120,97,41,110,0.082,80,0,0.0,0.635,0.0,0,0,0
2023-10-27,2023,10,4,0,0,64,17,3,50.7,179.5,1800,1602,120,93,42,111,0.076,83,0,0.0,0.648,0.0,0,0,0
2023-10-28,2023,10,5,1,0,64,20,5,80.5,207.1,1800,1525,120,97,33,88,0.083,79,0,0.0,0.66,0.0,0,0,0
2023-10-29,2023,10,6,1,0,64,18,1,69.8,185.8,1800,1538,120,91,32,87,0.098,82,0,0.0,0.672,0.0,0,0,0
2023-10-30,2023,10,0,0,0,77,29,0,73.3,163.2,1800,1516,120,90,41,109,0.092,73,0,0.0,0.683,0.0,0,0,0
2023-10-31,2023,10,1,0,0,67,24,1,81.4,227.7,1800,1638,120,101,40,107,0.111,75,0,0.0,0.695,0.0,0,0,0
2023-11-01,2023,11,2,0,1,65,22,3,66.7,186.4,1800,1611,120,95,30,79,0.123,83,0,0.0,0.707,0.0,0,0,0
2023-11-02,2023,11,3,0,0,72,30,3,67.8,193.4,1800,1610,120,107,42,111,0.078,83,0,0.0,0.718,0.0,0,0,0
2023-11-03,2023,11,4,0,0,72,21,2,68.5,172.7,1800,1646,120,96,41,110,0.083,77,0,0.0,0.729,0.0,0,0,0
2023-11-04,2023,11,5,1,0,74,17,3,87.6,193.4,1800,1731,120,90,34,89,0.069,76,0,0.0,0.74,0.0,0,0,0
2023-11-05,2023,11,6,1,0,72,21,2,88.2,176.3,1800,1487,120,103,31,83,0.139,76,0,0.0,0.75,0.0,0,0,0
2023-11-06,2023,11,0,0,0,85,27,0,69.8,178.6,1800,1540,120,99,40,107,0.104,70,0,0.0,0.761,0.0,0,0,0
2023-11-07,2023,11,1,0,0,78,30,0,64.7,175.9,1800,1547,120,100,40,107,0.108,82,0,0.0,0.771,0.0,0,0,0
2023-11-08,2023,11,2,0,0,79,20,3,63.2,175.5,1800,1535,120,103,42,111,0.072,81,0,0.0,0.781,0.0,0,0,0
2023-11-09,2023,11,3,0,0,70,27,3,59.7,169.0,1800,1523,120,92,41,108,0.099,75,0,0.0,0.79,0.0,0,0,0
2023-11-10,2023,11,4,0,0,72,25,0,58.8,176.5,1800,1566,120,95,40,107,0.109,73,0,0.0,0.799,0.0,0,0,0
2023-11-11,2023,11,5,1,1,80,24,2,109.8,211.8,1800,1517,120,95,22,60,0.094,73,0,0.0,0.808,0.0,0,0,0
2023-11-12,2023,11,6,1,0,81,25,4,84.0,221.9,1800,1601,120,88,32,84,0.121,70,0,0.0,0.817,0.0,0,0,0
2023-11-13,2023,11,0,0,0,86,28,4,69.3,179.7,1800,1586,120,94,38,102,0.146,79,0,0.0,0.825,0.0,0,0,0
2023-11-14,2023,11,1,0,0,82,12,0,67.8,164.0,1800,1610,120,104,41,110,0.081,76,0,0.0,0.833,0.0,0,0,0
2023-11-15,2023,11,2,0,0,70,20,3,73.4,178.1,1800,1612,120,97,41,110,0.08,71,0,0.0,0.84,0.0,0,0,0
2023-11-16,2023,11,3,0,0,68,13,1,71.7,204.3,1800,1617,120,88,41,110,0.083,77,0,0.0,0.847,0.0,0,0,0
2023-11-17,2023,11,4,0,0,70,25,1,53.8,165.0,1800,1565,120,87,39,104,0.133,82,0,0.0,0.854,0.0,0,0,0
2023-11-18,2023,11,5,1,0,81,18,2,104.7,264.1,1800,1700,120,106,32,84,0.121,70,0,0.0,0.86,0.0,0,0,0
2023-11-19,2023,11,6,1,0,84,26,2,73.0,184.3,1800,1598,120,96,32,87,0.098,75,0,0.0,0.866,0.0,0,0,0
2023-11-20,2023,11,0,0,0,81,29,3,62.6,169.4,1800,1485,120,92,40,108,0.102,75,0,0.0,0.871,0.0,0,0,0
2023-11-21,2023,11,1,0,0,75,27,8,57.8,176.0,1800,1532,120,95,41,110,0.085,70,0,0.0,0.876,0.0,0,0,0
2023-11-22,2023,11,2,0,0,73,22,1,77.5,191.1,1800,1493,120,87,40,106,0.119,75,0,0.0,0.881,0.0,0,0,0
2023-11-23,2023,11,3,0,0,69,21,0,66.5,178.8,1800,1588,120,105,41,109,0.094,76,0,0.0,0.885,0.0,0,0,0
2023-11-24,2023,11,4,0,0,75,16,3,108.5,203.5,1800,1580,120,94,41,108,0.096,70,0,0.0,0.888,0.0,0,0,0
2023-11-25,2023,11,5,1,0,69,19,1,106.0,232.7,1800,1562,120,105,32,85,0.114,70,0,0.0,0.891,0.0,0,0,0
2023-11-26,2023,11,6,1,0,75,19,1,101.6,232.9,1800,1696,120,97,32,87,0.098,80,0,0.0,0.894,0.0,0,0,0
2023-11-27,2023,11,0,0,0,80,20,4,63.8,180.8,1800,1617,120,105,41,108,0.097,72,0,0.0,0.896,0.0,0,0,0
2023-11-28,2023,11,1,0,0,68,13,1,87.8,193.1,1800,1627,120,98,40,108,0.102,77,0,0.0,0.898,0.0,0,0,0
2023-11-29,2023,11,2,0,0,69,22,2,67.5,191.8,1800,1537,120,102,40,106,0.117,76,0,0.0,0.899,0.0,0,0,0
2023-11-30,2023,11,3,0,0,67,23,1,58.3,183.1,1800,1534,120,101,39,104,0.135,80,0,0.0,0.9,0.0,0,0,0
2023-12-01,2023,12,4,0,0,84,30,6,76.2,185.2,1800,1608,120,100,40,106,0.113,78,0,0.0,0.9,0.0,0,0,0
2023-12-02,2023,12,5,1,0,96,42,3,74.9,200.5,1800,1615,120,99,32,85,0.118,80,0,0.0,0.9,0.0,0,0,0
2023-12-03,2023,12,6,1,0,91,38,0,68.6,187.4,1800,1505,120,95,32,87,0.098,76,0,0.0,0.899,0.0,0,0,0
2023-12-04,2023,12,0,0,0,94,24,4,70.6,199.8,1800,1596,120,108,41,110,0.087,74,0,0.0,0.898,0.0,0,0,0
2023-12-05,2023,12,1,0,0,91,28,1,77.2,221.4,1800,1606,120,91,40,106,0.115,73,0,0.0,0.896,0.0,0,0,0
2023-12-06,2023,12,2,0,0,89,23,4,67.9,188.0,1800,1594,120,96,40,107,0.105,73,0,0.0,0.894,0.0,0,0,0
2023-12-07,2023,12,3,0,0,78,27,1,51.3,162.3,1800,1561,120,97,42,111,0.073,73,0,0.0,0.891,0.0,0,0,0
2023-12-08,2023,12,4,0,0,81,27,1,65.9,178.8,1800,1576,120,99,41,109,0.095,69,0,0.0,0.888,0.0,0,0,0
2023-12-09,2023,12,5,1,0,95,24,4,90.9,205.6,1800,1595,120,94,32,86,0.1,73,0,0.0,0.885,0.0,0,0,0
2023-12-10,2023,12,6,1,0,91,30,4,78.7,205.7,1800,1609,120,98,33,87,0.091,73,0,0.0,0.881,0.0,0,0,0
2023-12-11,2023,12,0,0,0,101,37,0,68.6,184.5,1800,1637,120,95,39,104,0.131,67,0,0.0,0.876,0.0,0,0,0
2023-12-12,2023,12,1,0,0,91,28,4,70.6,192.9,1800,1662,120,87,40,107,0.111,71,0,0.0,0.871,0.0,0,0,0
2023-12-13,2023,12,2,0,0,88,26,0,70.5,201.6,1800,1588,120,96,39,105,0.128,78,0,0.0,0.866,0.0,0,0,0
2023-12-14,2023,12,3,0,0,78,25,2,98.5,198.8,1800,1579,120,90,40,107,0.106,76,0,0.0,0.86,0.0,0,0,0
2023-12-15,2023,12,4,0,0,87,23,2,84.4,200.7,1800,1647,120,88,40,107,0.111,79,0,0.276,0.854,0.0,0,0,0
2023-12-16,2023,12,5,1,0,94,25,2,97.8,222.1,1800,1657,120,100,33,87,0.091,75,0,0.291,0.847,0.0,0,0,0
2023-12-17,2023,12,6,1,0,89,35,1,65.3,197.6,1800,1601,120,102,32,85,0.11,79,0,0.306,0.84,0.0,0,0,0
2023-12-18,2023,12,0,0,0,93,19,3,95.4,219.2,1800,1668,120,102,40,107,0.111,78,0,0.322,0.833,0.0,0,0,0
2023-12-19,2023,12,1,0,0,97,23,2,82.5,224.0,1800,1679,120,103,41,110,0.083,67,0,0.338,0.825,0.0,0,0,0
2023-12-20,2023,12,2,0,0,86,24,5,88.3,233.6,1800,1696,120,88,40,108,0.1,80,0,0.354,0.817,0.0,0,0,0
2023-12-21,2023,12,3,0,0,81,28,5,71.1,186.7,1800,1723,120,91,40,107,0.105,66,0,0.37,0.808,0.0,0,0,0
2023-12-22,2023,12,4,0,0,88,22,3,70.3,181.3,1800,1581,120,111,40,106,0.12,74,0,0.387,0.799,0.0,0,0,0
2023-12-23,2023,12,5,1,0,101,30,4,110.2,237.7,1800,1630,120,93,32,84,0.121,77,0,0.404,0.79,0.0,0,0,0
2023-12-24,2023,12,6,1,0,85,26,1,97.0,236.8,1800,1630,120,103,32,86,0.101,70,0,0.421,0.781,0.0,0,0,0
2023-12-25,2023,12,0,0,1,100,23,3,106.8,227.2,1800,1625,120,96,30,79,0.122,73,0,0.438,0.771,0.0,0,0,0
2023-12-26,2023,12,1,0,0,91,27,1,82.5,201.2,1800,1596,120,100,40,107,0.109,69,0,0.455,0.761,0.0,0,0,0
2023-12-27,2023,12,2,0,0,96,25,4,83.4,207.9,1800,1551,120,96,42,113,0.056,64,0,0.472,0.75,0.0,0,0,0
2023-12-28,2023,12,3,0,0,87,28,3,91.8,198.0,1800,1637,120,103,40,108,0.104,63,0,0.489,0.74,0.0,0,0,0
2023-12-29,2023,12,4,0,0,92,23,2,81.5,195.6,1800,1591,120,101,39,104,0.135,65,0,0.506,0.729,0.0,0,0,0
2023-12-30,2023,12,5,1,0,91,32,4,90.4,214.7,1800,1638,120,98,33,88,0.08,64,0,0.523,0.718,0.0,0,0,0
2023-12-31,2023,12,6,1,0,91,25,3,78.1,198.1,1800,1591,120,94,32,85,0.116,72,0,0.54,0.707,0.0,0,0,0
2024-01-01,2024,1,0,0,1,107,33,6,79.7,192.2,1800,1576,120,104,29,77,0.148,71,0,0.556,0.695,0.092,0,0,0
2024-01-02,2024,1,1,0,0,93,29,2,73.8,203.9,1800,1649,120,96,40,108,0.102,69,0,0.572,0.683,0.098,0,0,0
2024-01-03,2024,1,2,0,0,88,22,2,72.7,203.9,1800,1645,120,106,40,106,0.117,73,0,0.588,0.672,0.105,0,0,0
2024-01-04,2024,1,3,0,0,83,18,3,65.3,217.2,1800,1669,120,118,41,109,0.092,62,0,0.603,0.66,0.112,0,0,0
2024-01-05,2024,1,4,0,0,88,27,3,82.8,217.6,1800,1756,120,112,38,102,0.151,66,0,0.618,0.648,0.119,0,0,0
2024-01-06,2024,1,5,1,0,95,25,3,103.9,238.6,1800,1654,120,108,32,85,0.117,73,0,0.632,0.635,0.126,0,0,0
2024-01-07,2024,1,6,1,0,98,28,2,107.3,223.9,1800,1666,120,104,32,85,0.12,75,0,0.646,0.623,0.133,0,0,0
2024-01-08,2024,1,0,0,0,105,27,6,87.0,212.7,1800,1582,120,93,38,102,0.146,68,0,0.659,0.611,0.141,0,0,0
2024-01-09,2024,1,1,0,0,85,23,5,79.5,180.8,1800,1572,120,97,39,104,0.133,63,0,0.671,0.598,0.148,0,0,0
2024-01-10,2024,1,2,0,0,76,25,0,102.2,244.7,1800,1727,120,112,40,108,0.102,73,0,0.683,0.585,0.155,0,0,0
2024-01-11,2024,1,3,0,0,88,34,2,75.6,192.9,1800,1592,120,100,40,107,0.107,74,0,0.693,0.573,0.163,0,0,0
2024-01-12,2024,1,4,0,0,92,33,0,88.8,229.4,1800,1586,120,101,39,104,0.13,67,0,0.703,0.56,0.17,0,0,0
2024-01-13,2024,1,5,1,0,90,29,3,86.4,201.6,1800,1641,120,104,32,86,0.108,64,0,0.712,0.548,0.177,0,0,0
2024-01-14,2024,1,6,1,0,86,30,4,85.8,201.8,1800,1638,120,99,33,89,0.078,61,0,0.721,0.535,0.184,0,0,0
2024-01-15,2024,1,0,0,0,102,32,0,80.5,207.8,1800,1595,120,98,40,106,0.119,69,0,0.728,0.522,0.191,0,0,0
2024-01-16,2024,1,1,0,0,98,32,2,64.0,187.6,1800,1627,120,105,41,109,0.091,74,0,0.734,0.51,0.198,0,0,0
2024-01-17,2024,1,2,0,0,95,30,3,92.0,222.9,1800,1710,120,100,38,102,0.153,70,0,0.739,0.497,0.204,0,0,0
2024-01-18,2024,1,3,0,0,87,31,2,63.5,163.2,1800,1600,120,101,39,105,0.124,65,0,0.743,0.485,0.211,0,0,0
2024-01-19,2024,1,4,0,0,85,36,1,52.1,203.9,1800,1568,120,101,40,108,0.102,70,0,0.747,0.472,0.216,0,0,0
2024-01-20,2024,1,5,1,0,91,21,9,93.9,225.2,1800,1694,120,109,32,86,0.106,72,0,0.749,0.46,0.222,0,0,0
2024-01-21,2024,1,6,1,0,95,26,5,78.3,187.5,1800,1669,120,105,33,88,0.082,67,0,0.75,0.447,0.227,0,0,0
2024-01-22,2024,1,0,0,0,99,28,2,69.5,175.8,1800,1609,120,105,41,108,0.098,72,0,0.75,0.435,0.232,0,0,0
2024-01-23,2024,1,1,0,0,89,27,3,70.8,180.1,1800,1557,120,110,39,103,0.14,66,0,0.749,0.423,0.236,0,0,0
2024-01-24,2024,1,2,0,0,96,26,6,70.2,165.2,1800,1601,120,105,38,100,0.164,65,0,0.747,0.411,0.24,0,0,0
2024-01-25,2024,1,3,0,0,91,27,2,76.6,198.0,1800,1638,120,104,39,104,0.134,69,0,0.743,0.399,0.243,0,0,0
2024-01-26,2024,1,4,0,0,92,25,3,83.0,201.5,1800,1703,120,109,40,106,0.117,67,0,0.739,0.387,0.245,0,0,0
2024-01-27,2024,1,5,1,0,90,33,0,101.8,197.1,1800,1583,120,110,32,85,0.11,75,0,0.734,0.376,0.247,0,0,0
2024-01-28,2024,1,6,1,0,98,25,6,124.3,251.5,1800,1633,120,105,32,87,0.099,68,0,0.728,0.364,0.249,0,0,0
2024-01-29,2024,1,0,0,0,103,26,5,83.0,235.4,1800,1673,120,106,38,101,0.159,66,0,0.721,0.353,0.25,0,0,0
2024-01-30,2024,1,1,0,0,95,31,1,78.1,163.0,1800,1507,120,101,40,106,0.113,66,0,0.712,0.342,0.25,0,0,0
2024-01-31,2024,1,2,0,0,91,21,4,95.6,212.0,1800,1690,120,100,38,101,0.159,69,0,0.703,0.331,0.25,0,0,0
2024-02-01,2024,2,3,0,0,80,24,4,77.0,203.9,1800,1548,120,108,39,104,0.136,66,0,0.693,0.0,0.249,0,0,0
2024-02-02,2024,2,4,0,0,83,22,3,77.5,222.7,1800,1628,120,105,42,111,0.073,72,0,0.683,0.0,0.247,0,0,0
2024-02-03,2024,2,5,1,0,90,24,3,98.7,211.2,1800,1623,120,105,33,87,0.094,67,0,0.671,0.0,0.245,0,0,0
2024-02-04,2024,2,6,1,0,88,21,2,94.7,224.0,1800,1667,120,104,33,87,0.094,68,0,0.659,0.0,0.243,0,0,0
